epoch,time,train_loss,train_acc,val_loss,val_acc
1,138.51343703269958,0.6904626280069351,0.4983974358974359,0.6804880023002624,0.5
2,127.74102711677551,0.6784969747066498,0.4983974358974359,0.670892345905304,0.5
3,126.88261890411377,0.6609164327383041,0.5112179487179487,0.6509214758872985,0.5256410256410257
4,128.12636637687683,0.6459810674190521,0.5560897435897436,0.6478750705718994,0.6410256410256411
5,127.32688212394714,0.632667738199234,0.5721153846153846,0.6346821665763855,0.5705128205128205
6,126.12790656089783,0.6175735682249069,0.5785256410256411,0.6226511359214782,0.5833333333333334
7,128.41134333610535,0.6067754030227661,0.6137820512820513,0.6209520697593689,0.6346153846153846
8,126.75087857246399,0.594564163684845,0.6602564102564102,0.622022294998169,0.5961538461538461
9,126.77685499191284,0.5926113292574883,0.6089743589743589,0.615939462184906,0.6025641025641025
10,127.49477481842041,0.5652876615524292,0.6586538461538461,0.6138581514358521,0.6602564102564102
11,126.68757176399231,0.5620233833789825,0.6666666666666666,0.6331367015838623,0.6730769230769231
12,126.32128500938416,0.5512051612138749,0.6842948717948718,0.618390417098999,0.5833333333333334
13,126.71473336219788,0.5333607256412506,0.717948717948718,0.6346001029014587,0.5705128205128205
14,126.46573805809021,0.5558111622929574,0.6746794871794872,0.632044792175293,0.5769230769230769
15,128.3492786884308,0.5358988896012307,0.7083333333333334,0.621216356754303,0.6410256410256411
16,127.638995885849,0.5214053094387054,0.7131410256410257,0.6421111226081848,0.6923076923076923
17,126.38732767105103,0.5306878343224526,0.7035256410256411,0.6349826097488404,0.6858974358974359
18,127.22495007514954,0.5091965764760971,0.7147435897435898,0.6201719880104065,0.6217948717948718
19,125.32837843894958,0.4956097647547722,0.7275641025641025,0.6290669918060303,0.6153846153846154
20,127.47588229179382,0.48116579800844195,0.7435897435897436,0.6324832916259766,0.6794871794871795
21,125.874014377594,0.4818945527076721,0.7612179487179487,0.629901134967804,0.6089743589743589
22,126.286541223526,0.47130516916513443,0.7596153846153846,0.6647627949714661,0.5641025641025641
23,126.66918873786926,0.45435338765382766,0.7612179487179487,0.6400117993354797,0.5897435897435898
24,127.20131349563599,0.4559005364775658,0.7532051282051282,0.6419889688491821,0.6474358974358975
25,125.61634635925293,0.4423399806022644,0.7884615384615384,0.6422584056854248,0.6346153846153846
26,129.30350971221924,0.43639301508665085,0.7948717948717948,0.6519329071044921,0.6538461538461539
27,127.2115957736969,0.4461320862174034,0.7564102564102564,0.6621279001235962,0.5833333333333334
28,126.97465348243713,0.43371467888355253,0.7708333333333334,0.6969504117965698,0.6666666666666666
29,126.03635001182556,0.43210927695035933,0.7884615384615384,0.7160325646400452,0.5769230769230769
30,126.83549356460571,0.42732077836990356,0.7852564102564102,0.6744210124015808,0.6474358974358975
31,128.09046149253845,0.43046240508556366,0.7868589743589743,0.6650963425636292,0.6217948717948718
32,127.62794327735901,0.4030273973941803,0.8012820512820513,0.6798864722251892,0.6602564102564102
33,126.79297995567322,0.39846825152635573,0.7948717948717948,0.674814760684967,0.6282051282051282
34,127.61580491065979,0.3907389357686043,0.8205128205128205,0.6872210383415223,0.6410256410256411
35,126.6499650478363,0.3934759050607681,0.8028846153846154,0.6945702791213989,0.6602564102564102
36,127.44060206413269,0.39692534506320953,0.8125,0.7153140306472778,0.5641025641025641
37,124.98856782913208,0.3838885582983494,0.8173076923076923,0.7139404773712158,0.6217948717948718
38,128.3694086074829,0.3732337325811386,0.8413461538461539,0.7142412900924683,0.6217948717948718
39,126.97650599479675,0.3731023773550987,0.8173076923076923,0.7160572290420533,0.6602564102564102
40,126.1194634437561,0.35657886788249016,0.8333333333333334,0.7221343159675598,0.6410256410256411
41,126.80051445960999,0.3590153634548187,0.8205128205128205,0.717651104927063,0.6346153846153846
42,126.35582256317139,0.35212727189064025,0.8365384615384616,0.7274123311042786,0.6602564102564102
43,125.92273783683777,0.3700293816626072,0.8237179487179487,0.8076165556907654,0.5705128205128205
44,127.88099813461304,0.3522156722843647,0.8285256410256411,0.7400104641914368,0.6282051282051282
45,126.73406076431274,0.3364817775785923,0.844551282051282,0.745131766796112,0.6410256410256411
46,125.12235856056213,0.34300789460539816,0.8477564102564102,0.7466641545295716,0.6538461538461539
47,126.9137794971466,0.32607453539967535,0.8621794871794872,0.7618941187858581,0.6346153846153846
48,125.9432270526886,0.3187198743224144,0.8669871794871795,0.7860570430755616,0.6346153846153846
49,126.43726587295532,0.3297090694308281,0.844551282051282,0.7606343626976013,0.6217948717948718
50,125.51395201683044,0.31755784526467323,0.8653846153846154,0.7873165607452393,0.6474358974358975
51,128.20408415794373,0.31109065040946005,0.8717948717948718,0.7752348065376282,0.6538461538461539
52,126.55820631980896,0.3059870354831219,0.8605769230769231,0.7815749287605286,0.6410256410256411
53,128.75433897972107,0.3104786597192287,0.8525641025641025,0.7901959538459777,0.6538461538461539
54,127.25638175010681,0.30295157358050345,0.875,0.8057285666465759,0.6025641025641025
55,126.31062507629395,0.30387589111924174,0.8701923076923077,0.7945918917655945,0.6474358974358975
56,127.0385365486145,0.28934442028403284,0.8685897435897436,0.80141282081604,0.6410256410256411
57,127.44488191604614,0.30479936450719836,0.8573717948717948,0.819460415840149,0.6282051282051282
58,125.76734137535095,0.2760419875383377,0.8894230769230769,0.8862472295761108,0.6089743589743589
59,127.08070182800293,0.27229305654764174,0.8814102564102564,0.8352231621742249,0.6410256410256411
60,127.65242528915405,0.27727132886648176,0.8894230769230769,0.8479722619056702,0.6089743589743589
61,128.97998929023743,0.263919435441494,0.8862179487179487,0.840369987487793,0.6346153846153846
62,129.0036141872406,0.25774456076323987,0.8910256410256411,0.8432570219039917,0.6217948717948718
63,127.76308917999268,0.26155041754245756,0.8942307692307693,0.8443498730659484,0.6217948717948718
64,128.0752682685852,0.2483778826892376,0.8990384615384616,0.8494789361953735,0.6282051282051282
65,130.917334318161,0.24666148275136948,0.8942307692307693,0.8536415457725525,0.6410256410256411
66,130.59370160102844,0.2328309379518032,0.9006410256410257,0.8753253817558289,0.6217948717948718
67,126.50250291824341,0.2328795611858368,0.9102564102564102,0.8770151138305664,0.6346153846153846
68,127.21525073051453,0.22575736939907073,0.9118589743589743,0.9018051624298096,0.6346153846153846
69,127.18500518798828,0.24610744491219522,0.8958333333333334,0.903703510761261,0.6025641025641025
70,126.63539433479309,0.23055971115827562,0.9086538461538461,0.92142813205719,0.6153846153846154
71,126.62259459495544,0.21107191853225232,0.9166666666666666,0.9270668148994445,0.6346153846153846
72,127.317862033844,0.22439440041780473,0.9182692307692307,0.9154114246368408,0.6217948717948718
73,126.46834301948547,0.24610206820070743,0.8878205128205128,0.9054608583450318,0.6282051282051282
74,126.36972522735596,0.21133824065327644,0.9230769230769231,0.9315147757530212,0.6282051282051282
75,128.63068342208862,0.2073519065976143,0.9198717948717948,0.9793261289596558,0.6153846153846154
76,126.15759587287903,0.20728620067238807,0.9150641025641025,0.9659271717071534,0.6025641025641025
77,125.43227195739746,0.197744882106781,0.9198717948717948,0.9642276167869568,0.6153846153846154
78,127.98212909698486,0.19391088895499706,0.9391025641025641,0.9604727268218994,0.5961538461538461
79,126.68985414505005,0.19084891229867934,0.9278846153846154,0.9821311712265015,0.6089743589743589
80,125.7080557346344,0.18967533037066459,0.9342948717948718,0.9713573098182678,0.6217948717948718
81,128.62784361839294,0.18557050004601477,0.9375,0.9914700269699097,0.6217948717948718
82,127.7855212688446,0.18873748295009135,0.9407051282051282,1.072739064693451,0.5961538461538461
83,125.64633655548096,0.1958825070410967,0.9166666666666666,1.0176721334457397,0.5769230769230769
84,126.65708374977112,0.18806276880204678,0.9230769230769231,0.9957085609436035,0.6282051282051282
85,126.60745644569397,0.17299567461013793,0.9535256410256411,1.0138685345649718,0.6089743589743589
86,126.65372157096863,0.17395889796316624,0.9358974358974359,1.023824644088745,0.6089743589743589
87,125.76379013061523,0.16197710298001766,0.9519230769230769,1.061066699028015,0.6089743589743589
88,125.94918608665466,0.16659832783043385,0.9439102564102564,1.0106390595436097,0.6089743589743589
89,126.30514073371887,0.16075849682092666,0.9551282051282052,1.066710603237152,0.6025641025641025
90,125.14298510551453,0.1469798471778631,0.9535256410256411,1.051879644393921,0.6217948717948718
91,125.93515205383301,0.1557773981243372,0.9583333333333334,1.0985899090766906,0.5833333333333334
92,126.85709619522095,0.1530049704015255,0.9471153846153846,1.0656351566314697,0.6089743589743589
93,125.38036608695984,0.1448998361825943,0.9631410256410257,1.0991225123405457,0.6217948717948718
94,127.94645476341248,0.14702718816697596,0.9647435897435898,1.0976354002952575,0.6025641025641025
95,128.1863169670105,0.1430118005722761,0.9519230769230769,1.0825321674346924,0.6217948717948718
96,124.79479742050171,0.13179472759366034,0.9663461538461539,1.086531925201416,0.6089743589743589
97,127.43630146980286,0.1336481139063835,0.9631410256410257,1.0984718799591064,0.5961538461538461
98,125.83614706993103,0.12635586857795716,0.9711538461538461,1.1096580266952514,0.6025641025641025
99,125.911625623703,0.14015359729528426,0.9631410256410257,1.1360324144363403,0.5961538461538461
100,125.75617361068726,0.134605635330081,0.9647435897435898,1.1582054495811462,0.5897435897435898
