epoch,time,train_loss,train_acc,val_loss,val_acc
1,81.36689376831055,0.6930954873561859,0.4983974358974359,0.6863977313041687,0.5
2,79.8348822593689,0.6489207983016968,0.5160256410256411,0.6554758548736572,0.5064102564102564
3,85.50018334388733,0.5381575375795364,0.6682692307692307,0.6150280594825744,0.6282051282051282
4,83.22446751594543,0.28809003010392187,0.9038461538461539,0.7214754939079284,0.5961538461538461
5,83.52050542831421,0.095232736133039,0.9871794871794872,0.6774812698364258,0.6410256410256411
6,82.45695996284485,0.03412115010432899,0.9951923076923077,0.8535196423530579,0.6730769230769231
7,82.428293466568,0.015575577062554658,1.0,0.8274078965187073,0.6923076923076923
8,82.64029049873352,0.014647611882537603,0.9983974358974359,0.8668787360191346,0.6538461538461539
9,84.28138828277588,0.008381142292637377,1.0,0.8639033198356628,0.6794871794871795
10,83.65024638175964,0.0051253634504973885,1.0,0.8913187265396119,0.6666666666666666
11,83.85578107833862,0.003566671971930191,1.0,0.9065653681755066,0.6794871794871795
12,84.21714448928833,0.003385503590106964,1.0,0.9140721917152405,0.6794871794871795
13,81.84870910644531,0.0019638112164102493,1.0,0.9501900315284729,0.6602564102564102
14,84.30934143066406,0.01428876620484516,0.9983974358974359,1.0013601779937744,0.6346153846153846
15,84.95456290245056,0.0060229944239836184,1.0,1.1097218155860902,0.6602564102564102
16,94.75294637680054,0.01948942138988059,0.9951923076923077,1.0646431565284729,0.6025641025641025
17,100.5040512084961,0.020740573067450897,0.9951923076923077,1.2268015623092652,0.6410256410256411
18,107.93445491790771,0.03375161424628459,0.9935897435897436,1.0870506644248963,0.6538461538461539
19,101.2094030380249,0.016300030425190924,0.9983974358974359,1.0672577023506165,0.6602564102564102
20,84.29836225509644,0.011598552879877388,1.0,1.045329737663269,0.6282051282051282
21,92.05227279663086,0.0062800403218716385,1.0,1.0203141689300537,0.6474358974358975
22,124.69393491744995,0.0039024500088999047,0.9983974358974359,1.0568462014198303,0.6538461538461539
23,105.25467610359192,0.002491029092925601,1.0,1.0406854748725891,0.6666666666666666
24,100.908855676651,0.002796036239305977,1.0,1.0649614930152893,0.6602564102564102
25,96.96215987205505,0.0058933508931659166,0.9983974358974359,1.0367243766784668,0.6730769230769231
26,103.00466632843018,0.004413245091564022,1.0,1.0578120231628418,0.6794871794871795
27,98.13180923461914,0.0018442323009367101,1.0,1.0945093750953674,0.6858974358974359
28,98.95043897628784,0.0015314724849304184,1.0,1.0935706734657287,0.6794871794871795
29,102.13770580291748,0.0009081615033210255,1.0,1.0886171460151672,0.6666666666666666
30,116.59784150123596,0.0007528076755988877,1.0,1.0683471798896789,0.6666666666666666
31,117.03875517845154,0.0009419363210326992,1.0,1.0996678709983825,0.6538461538461539
32,112.31192636489868,0.0015296998812118546,1.0,1.0641915559768678,0.6602564102564102
33,99.77103185653687,0.0004673171137255849,1.0,1.0854735374450684,0.6794871794871795
34,84.50236320495605,0.000535283185672597,1.0,1.0688578128814696,0.6794871794871795
35,89.15426588058472,0.0012611949787242338,1.0,1.087080466747284,0.6602564102564102
36,100.52025198936462,0.00041677465560496785,1.0,1.0758923768997193,0.6858974358974359
37,99.47689294815063,0.0003788690031797159,1.0,1.0491867423057557,0.6602564102564102
38,99.55908060073853,0.00038216307657421564,1.0,1.0962882399559022,0.6538461538461539
39,94.67703986167908,0.0002324605440662708,1.0,1.068195104598999,0.6666666666666666
40,83.65598058700562,0.00673445658867422,0.9967948717948718,1.1872927069664,0.6538461538461539
41,83.47430801391602,0.00613711912483268,0.9983974358974359,1.2896230578422547,0.6474358974358975
42,82.2689642906189,0.005596302020421717,0.9967948717948718,1.415333640575409,0.6346153846153846
43,114.30900502204895,0.0028303139297349844,1.0,1.372523593902588,0.6410256410256411
44,108.50187849998474,0.001604977326496737,0.9983974358974359,1.3789256691932679,0.6346153846153846
45,125.64591002464294,0.003764282759948401,0.9983974358974359,1.4175248622894288,0.6089743589743589
46,99.88126492500305,0.005139368731033755,0.9983974358974359,1.5116189479827882,0.6217948717948718
47,108.01235508918762,0.0010522014970774762,1.0,1.4239507079124452,0.6730769230769231
48,85.418372631073,0.0013446910554193892,1.0,1.367448914051056,0.6666666666666666
49,113.9484293460846,0.003074394944269443,0.9983974358974359,1.4418774485588073,0.6666666666666666
50,107.56221652030945,0.0005456070179207017,1.0,1.3559950709342956,0.6666666666666666
51,106.94757986068726,0.014285645772179122,0.9983974358974359,1.5055848360061646,0.6474358974358975
52,105.26682710647583,0.06757911911117845,0.9839743589743589,1.5150882601737976,0.6153846153846154
53,101.73781299591064,0.07971205087378622,0.9775641025641025,1.1293779492378235,0.6602564102564102
54,105.40538740158081,0.0404505908023566,0.9903846153846154,1.6973101615905761,0.6538461538461539
55,110.31548428535461,0.015802615077700467,0.9951923076923077,0.9556156873703003,0.6923076923076923
56,105.90005135536194,0.015613262233091518,0.9935897435897436,0.9618791937828064,0.6858974358974359
57,105.47722434997559,0.004477942484663799,1.0,1.195078980922699,0.6346153846153846
58,101.12504124641418,0.004946142852713819,1.0,1.1492721915245057,0.6346153846153846
59,105.71218228340149,0.002012443807325326,1.0,1.0655702352523804,0.6794871794871795
60,164.3959367275238,0.005064370897162007,0.9983974358974359,1.0380160570144654,0.6858974358974359
61,122.08811855316162,0.0012742336068185978,1.0,1.0946316123008728,0.6602564102564102
62,109.23670625686646,0.003124145518086152,1.0,1.1926461935043335,0.6538461538461539
63,102.4710066318512,0.0025578480894182577,1.0,1.0441211104393004,0.6794871794871795
64,103.7575843334198,0.0006036453814886045,1.0,1.069312834739685,0.6666666666666666
65,87.96743822097778,0.0005077990252175368,1.0,1.046911084651947,0.6666666666666666
66,98.30431580543518,0.0004711176814453211,1.0,1.1142668843269348,0.6538461538461539
67,108.59490919113159,0.000978987215057714,1.0,1.1421342253684998,0.6538461538461539
68,109.5810296535492,0.0006264692543481942,1.0,1.0672903776168823,0.6794871794871795
69,106.24135494232178,0.0008739490709558595,1.0,1.0654067754745484,0.6730769230769231
70,104.46153521537781,0.000564954239052895,1.0,1.0951212763786315,0.6666666666666666
71,126.27569365501404,0.00038142257872095795,1.0,1.114764356613159,0.6346153846153846
